depart,fin,A_tout_d_un_coup,A_dca,A_ecart_pct,B_salaire_immediat,B_salaire_accumule,B_ecart_pct
1934-01,1944-01,1.9343505168199768,2.041295139085258,-5.2390573130549285,172.31129514940213,167.33192604236373,2.975743616181026
1934-02,1944-02,1.7908930193150094,2.050359091915248,-12.654664913250413,170.96316572589052,163.08350089158535,4.831675056781748
1934-03,1944-03,1.9421492879973614,2.148086298625875,-9.586998937624191,175.69046166859843,168.76635073675135,4.102779316860139
1934-04,1944-04,1.878828835391018,2.1547245723112,-12.804222890735906,172.46567217813575,168.80834022761042,2.1665588001126057
1934-05,1944-05,2.1295068006242244,2.2263332793620307,-4.349145729230286,175.3710223277516,174.6811015552181,0.39496016820996793
1934-06,1944-06,2.201565081062322,2.333089275861704,-5.63734084932539,183.20559349536177,183.4167531238574,-0.1151255950720298
1934-07,1944-07,2.371340371042025,2.391402903427495,-0.8389440506539003,187.50261503524354,185.33899209163206,1.1673868079210115
1934-08,1944-08,2.431813968155281,2.336374935949667,4.084919365342388,184.1705332155622,172.6206258928043,6.690919618105351
1934-09,1944-09,2.451289407359129,2.26043843205979,8.443095489463492,180.50381948039464,168.6191169400638,7.048253339243438
1934-10,1944-10,2.491848531285782,2.268937737466981,9.824456182198116,184.21568504074997,172.3466666223142,6.886711910968324
1934-11,1944-11,2.4074547367092727,2.2040275727567358,9.229792152649697,182.20486873213292,169.55890369886967,7.458154515861937
1934-12,1944-12,2.444148404000484,2.1944556021553843,11.378348306516317,185.49833479613656,174.04979247934233,6.577739710981301
1935-01,1945-01,2.5167237645444565,2.2014251252668013,14.322478455379795,190.2868945614072,182.36624059904085,4.343267666399431
1935-02,1945-02,2.6809385414319764,2.206494895552293,21.502141103341586,195.82126026030326,184.098573978138,6.367613843417019
1935-03,1945-03,2.858964824519963,2.122192492349688,34.71750723962468,194.7554243642025,183.86416798593365,5.923533931365066
1935-04,1945-04,2.7256693601409387,2.0720607992235633,31.543889115719658,198.49318021907627,189.89893380093517,4.52569492946715
1935-05,1945-05,2.622399883339823,2.060105571904912,27.294441561797058,204.95467444684513,202.90323647534706,1.0110425083078134
1935-06,1945-06,2.5724652095209377,2.030762598323945,26.674836913191037,207.77988223361348,209.1747468670739,-0.6668417934535986
1935-07,1945-07,2.3948030637398623,1.9256001163907634,24.366582830735716,202.7152065041951,202.32702908537615,0.19185643192296542
1935-08,1945-08,2.2517852156755733,1.8709389396644998,20.355890186312962,202.7468395445954,192.52704361816302,5.30823916181935
1935-09,1945-09,2.356162086489657,1.9431694860511537,21.253555256148736,215.965198149574,205.83169950158614,4.923196316469114
1935-10,1945-10,2.390952792606808,1.9688593936948757,21.438473476757913,224.29624949648735,213.42390392999985,5.094249222455183
1935-11,1945-11,2.2577716502482317,1.9739508305228726,14.37831253629447,230.94339679714165,218.25590620409986,5.813125891391557
1935-12,1945-12,2.296585600599159,1.9609911182587232,17.11351363174096,234.33595030391692,225.03296499991987,4.134054450200386
1936-01,1946-01,2.2634673524536097,1.9927853888962943,13.58309655748895,243.06497344486473,237.92316391703315,2.1611218694219225
