depart,fin,A_tout_d_un_coup,A_dca,A_ecart_pct,B_salaire_immediat,B_salaire_accumule,B_ecart_pct
1934-01,1944-01,1.9343505168199768,2.0437851580530877,-5.3545080705722725,172.31129514940213,167.4732488889137,2.8888471995294873
1934-02,1944-02,1.7908930193150094,2.052196445497461,-12.732866132565125,170.96316572589052,163.21825640525321,4.745124406553836
1934-03,1944-03,1.9421492879973614,2.1499228018968255,-9.664231372221854,175.69046166859843,168.90257176721957,4.018819743451796
1934-04,1944-04,1.878828835391018,2.156640331796112,-12.881679541517443,172.46567217813575,168.9446347212349,2.0841368905918145
1934-05,1944-05,2.1295068006242244,2.228347257215148,-4.43559486838907,175.3710223277516,174.82374313544108,0.31304626162049765
1934-06,1944-06,2.201565081062322,2.335256369027063,-5.72490839712132,183.20559349536177,183.5674366792113,-0.19711730489644363
1934-07,1944-07,2.371340371042025,2.393673907689197,-0.9330233569171509,187.50261503524354,185.49294529233944,1.0834211186505405
1934-08,1944-08,2.431813968155281,2.33856825043175,3.9872993959580105,184.1705332155622,172.76621590173576,6.601011230293352
1934-09,1944-09,2.451289407359129,2.2624971449727616,8.344419916986912,180.50381948039464,168.76399864061062,6.956353804335014
1934-10,1944-10,2.491848531285782,2.2708332745141964,9.732782201672997,184.21568504074997,172.50059423354512,6.791333594679694
1934-11,1944-11,2.4074547367092727,2.205728670212764,9.145552180588478,182.20486873213292,169.71072654477322,7.36202268515036
1934-12,1944-12,2.444148404000484,2.1960224832116158,11.29887889062009,185.49833479613656,174.2055810290225,6.482429380510313
1935-01,1945-01,2.5167237645444565,2.2029181630255783,14.244995878007781,190.2868945614072,182.5268672248442,4.251443885794548
1935-02,1945-02,2.6809385414319764,2.2079295865196964,21.4231902049862,195.82126026030326,184.25775495350476,6.275722457226518
1935-03,1945-03,2.858964824519963,2.123590049596879,34.62884821214338,194.7554243642025,184.0189894131432,5.834416863878533
1935-04,1945-04,2.7256693601409387,2.0734701047113293,31.454480773447635,198.49318021907627,190.0597373600956,4.437259030302831
1935-05,1945-05,2.622399883339823,2.061560535971749,27.20460241560232,204.95467444684513,203.07806669856922,0.9240819448322668
1935-06,1945-06,2.5724652095209377,2.0322648014551135,26.581201803969524,207.77988223361348,209.3568424192796,-0.7532403371407037
1935-07,1945-07,2.3948030637398623,1.9270951007206767,24.27010285295608,202.7152065041951,202.5061747061518,0.10322243178342294
1935-08,1945-08,2.2517852156755733,1.8724404884840105,20.25937430453093,202.7468395445954,192.70194930389408,5.212656268910054
1935-09,1945-09,2.356162086489657,1.9447168165540152,21.157078831904762,215.965198149574,206.02271758727647,4.8259146752035464
1935-10,1945-10,2.390952792606808,1.970413360288804,21.34270101865152,224.29624949648735,213.6287259169085,4.9934874318952716
1935-11,1945-11,2.2577716502482317,1.9755493883415987,14.28576089122977,230.94339679714165,218.46505413579195,5.7118254957122305
1935-12,1945-12,2.296585600599159,1.9626201806974055,17.016304182864417,234.33595030391692,225.24804476248897,4.034621277627792
1936-01,1946-01,2.2634673524536097,1.9944060840146862,13.490796613361233,243.06497344486473,238.146931703349,2.065129164730095
1936-02,1946-02,2.1471501838222715,1.9592946289566382,9.587917615313945,243.22535846550204,233.74752509642053,4.054731003107692
1936-03,1946-03,2.040402988381793,1.8673400024041433,9.267888320007955,235.60314091387977,227.86263699454176,3.3970044503274233
1936-04,1946-04,2.1693198666692313,1.9556003145841125,10.928590596518163,250.44110542910653,245.21692839766186,2.1304308253028648
1936-05,1946-05,2.2955766758362817,1.9367964128336888,18.524417983492047,250.56311849943472,252.4885164438354,-0.7625685205485344
1936-06,1946-06,2.187533571195432,1.8983561952219592,15.2330409172585,248.42332020244908,252.54575077021062,-1.6323500020051895
1936-07,1946-07,2.006516048460803,1.8325266472422033,9.494508659966217,240.9410466277163,243.13387633170072,-0.9019021689074758
1936-08,1946-08,1.929433100390467,1.7863426659272197,8.010245581240415,236.0427027670504,227.0380485050096,3.9661432615961223
1936-09,1946-09,1.6275187173530241,1.5161044639628176,7.348718774891694,201.20781086303583,194.40883548874396,3.49725636553464
1936-10,1946-10,1.512852994439669,1.4969936904451824,1.0594102096562752,196.8326119956598,191.18277158771085,2.9552037356864513
1936-11,1946-11,1.4669439358692355,1.5364878452218904,-4.526160722254968,196.30127277848987,189.829822599,3.4090798225947294
1936-12,1946-12,1.5380541589639194,1.649036777575013,-6.730148176215867,202.48878555788778,198.99614565912492,1.7551294208208779
1937-01,1947-01,1.500271117222615,1.725190602420814,-13.0373701828997,203.81199391943474,202.98345879728768,0.40817864029722983
1937-02,1947-02,1.514283497311269,1.8607507138570367,-18.619754595047123,211.9965452867899,206.8988332089807,2.463867001444231
1937-03,1947-03,1.4552806666257352,1.8590970701590144,-21.72110375596147,203.71898888834596,199.72019544969112,2.002197839658204
1937-04,1947-04,1.4910503097496517,1.8740023165944255,-20.434980440189754,196.57465735151027,195.18873178750758,0.7100438387557473
1937-05,1947-05,1.533273544360721,1.9237751724890182,-20.298714408662345,193.427375903911,196.75322494522612,-1.690365706707475
1937-06,1947-06,1.6482803695525936,2.068919004399762,-20.331324423654983,200.47176467911407,204.6327636763178,-2.033398231275163
1937-07,1947-07,1.6532044865589912,2.270809229384212,-27.197561769321332,213.21013170294137,214.40197615666435,-0.5558924759406558
1937-08,1947-08,1.6046553536119494,2.2712495090382308,-29.349226175883825,209.254679456838,200.38935970701246,4.424047146409094
1937-09,1947-09,1.8207710038950675,2.257160125634918,-19.33354735376154,204.14007047745028,196.6292394927571,3.8197935383714077
1937-10,1947-10,2.1837856660660693,2.347729275425601,-6.983071305349375,209.49208218097357,200.21105843750658,4.635619938228319
