depart,fin,A_tout_d_un_coup,A_dca,A_ecart_pct,B_salaire_immediat,B_salaire_accumule,B_ecart_pct
1934-01,1944-01,1.9343505168199768,1.92281707663722,0.5998199372624358,172.31129514940213,167.4732488889137,2.8888471995294873
1934-02,1944-02,1.7908930193150094,1.9463404854542934,-7.986653275775701,170.96316572589052,163.21825640525321,4.745124406553836
1934-03,1944-03,1.9421492879973614,2.0760913771751146,-6.451647102354663,175.69046166859843,168.90257176721957,4.018819743451796
1934-04,1944-04,1.878828835391018,2.1071353625331586,-10.834924571133142,172.46567217813575,168.9446347212349,2.0841368905918145
1934-05,1944-05,2.1295068006242244,2.21491476849769,-3.8560385748565573,175.3710223277516,174.82374313544108,0.31304626162049765
1934-06,1944-06,2.201565081062322,2.344218982899297,-6.085348803913471,183.20559349536177,183.5674366792113,-0.19711730489644363
1934-07,1944-07,2.371340371042025,2.4331217148628426,-2.5391801586999607,187.50261503524354,185.49294529233944,1.0834211186505405
1934-08,1944-08,2.431813968155281,2.406706088599387,1.0432466047611832,184.1705332155622,172.76621590173576,6.601011230293352
1934-09,1944-09,2.451289407359129,2.3727671643424646,3.3093109259384246,180.50381948039464,168.76399864061062,6.956353804335014
1934-10,1944-10,2.491848531285782,2.453666759546363,1.5561107306388378,184.21568504074997,172.50059423354512,6.791333594679694
1934-11,1944-11,2.4074547367092727,2.4323878530506216,-1.0250469023712072,182.20486873213292,169.71072654477322,7.36202268515036
1934-12,1944-12,2.444148404000484,2.462840311372652,-0.7589573422951745,185.49833479613656,174.2055810290225,6.482429380510313
1935-01,1945-01,2.5167237645444565,2.501143761205534,0.6229151470850569,190.2868945614072,182.5268672248442,4.251443885794548
1935-02,1945-02,2.6809385414319764,2.528857505261214,6.013823865297363,195.82126026030326,184.25775495350476,6.275722457226518
1935-03,1945-03,2.858964824519963,2.4346914906203736,17.426164075986563,194.7554243642025,184.0189894131432,5.834416863878533
1935-04,1945-04,2.7256693601409387,2.362679516759858,15.363482046810951,198.49318021907627,190.0597373600956,4.437259030302831
1935-05,1945-05,2.622399883339823,2.3394361216508055,12.09538311690881,204.95467444684513,203.07806669856922,0.9240819448322668
1935-06,1945-06,2.5724652095209377,2.2714685251534523,13.251193271416838,207.77988223361348,209.3568424192796,-0.7532403371407037
1935-07,1945-07,2.3948030637398623,2.132505893329162,12.29995055259685,202.7152065041951,202.5061747061518,0.10322243178342294
1935-08,1945-08,2.2517852156755733,2.051106942000741,9.78390105194038,202.7468395445954,192.70194930389408,5.212656268910054
1935-09,1945-09,2.356162086489657,2.1048386306212366,11.940271915013412,215.965198149574,206.02271758727647,4.8259146752035464
1935-10,1945-10,2.390952792606808,2.104439470063923,13.614709599330133,224.29624949648735,213.6287259169085,4.9934874318952716
1935-11,1945-11,2.2577716502482317,2.0925381759815957,7.896318268560432,230.94339679714165,218.46505413579195,5.7118254957122305
1935-12,1945-12,2.296585600599159,2.1001883883487653,9.351409299277558,234.33595030391692,225.24804476248897,4.034621277627792
1936-01,1946-01,2.2634673524536097,2.139487104763228,5.794858375839684,243.06497344486473,238.146931703349,2.065129164730095
1936-02,1946-02,2.1471501838222715,2.102232384483978,2.1366714579139856,243.22535846550204,233.74752509642053,4.054731003107692
1936-03,1946-03,2.040402988381793,2.0112725292749407,1.4483596172495838,235.60314091387977,227.86263699454176,3.3970044503274233
1936-04,1946-04,2.1693198666692313,2.114307256296748,2.601921277460817,250.44110542910653,245.21692839766186,2.1304308253028648
1936-05,1946-05,2.2955766758362817,2.0759886146352233,10.577517605492393,250.56311849943472,252.4885164438354,-0.7625685205485344
1936-06,1946-06,2.187533571195432,1.9912552784282733,9.857013055708453,248.42332020244908,252.54575077021062,-1.6323500020051895
1936-07,1946-07,2.006516048460803,1.8853387311804939,6.427349912046543,240.9410466277163,243.13387633170072,-0.9019021689074758
1936-08,1946-08,1.929433100390467,1.8110285183938433,6.537974460039631,236.0427027670504,227.0380485050096,3.9661432615961223
1936-09,1946-09,1.6275187173530241,1.5110152435423827,7.710277861758286,201.20781086303583,194.40883548874396,3.49725636553464
1936-10,1946-10,1.512852994439669,1.448073742402976,4.473477430037254,196.8326119956598,191.18277158771085,2.9552037356864513
1936-11,1946-11,1.4669439358692355,1.4411528746383806,1.7896131413072114,196.30127277848987,189.829822599,3.4090798225947294
1936-12,1946-12,1.5380541589639194,1.5018189480435027,2.4127549441044227,202.48878555788778,198.99614565912492,1.7551294208208779
1937-01,1947-01,1.500271117222615,1.5330572708720442,-2.138612449277877,203.81199391943474,202.98345879728768,0.40817864029722983
1937-02,1947-02,1.514283497311269,1.608481002595446,-5.856302009919901,211.9965452867899,206.8988332089807,2.463867001444231
1937-03,1947-03,1.4552806666257352,1.5631102325322974,-6.898398056794386,203.71898888834596,199.72019544969112,2.002197839658204
1937-04,1947-04,1.4910503097496517,1.564927133359755,-4.720783609361834,196.57465735151027,195.18873178750758,0.7100438387557473
1937-05,1947-05,1.533273544360721,1.6292628326185334,-5.891577855706654,193.427375903911,196.75322494522612,-1.690365706707475
1937-06,1947-06,1.6482803695525936,1.802276854707924,-8.544552117676007,200.47176467911407,204.6327636763178,-2.033398231275163
1937-07,1947-07,1.6532044865589912,2.0336976491363137,-18.70942628757589,213.21013170294137,214.40197615666435,-0.5558924759406558
