depart,fin,A_tout_d_un_coup,A_dca,A_ecart_pct,B_salaire_immediat,B_salaire_accumule,B_ecart_pct
1949-05,1959-05,4.510480398821663,6.366352197448369,-29.151258696786176,386.94212632447704,372.1763504619464,3.9674137930052034
1949-06,1959-06,5.5136809147835555,6.811381314481959,-19.05194173961908,390.11601931071175,378.16029230558604,3.161550075031272
1949-07,1959-07,5.912649560827166,7.530273450696796,-21.481608874641157,406.94667759337244,397.6589716950082,2.3355957137785044
1949-08,1959-08,5.0321383719602695,8.009436023017331,-37.172375714107375,414.5524753851633,390.2541298685999,6.226287861385282
1949-09,1959-09,5.526854063322923,8.427013544045964,-34.41503286501925,420.27655751667544,370.5381772650624,13.423280866422838
1949-10,1959-10,6.746785361028686,9.19780035339375,-26.647838593938424,439.91669822682434,392.9337513519781,11.956963919029784
1949-11,1959-11,7.9528655161185275,9.601294056257878,-17.16881631247349,444.16781470666433,388.14375772504184,14.433842066657565
1949-12,1959-12,7.959967245928488,8.669132412945553,-8.180347620000283,391.54352384288,343.7558754661766,13.901623735709912
1950-01,1960-01,10.298573589799005,9.500239259101175,8.403307631784429,418.9370735913409,377.11883831795035,11.088874652857683
1950-02,1960-02,9.447691734921817,9.937320147815496,-4.927167542260513,436.3006996753149,368.1638936780606,18.507193988130787
1950-03,1960-03,10.854318205101938,10.275161686672051,5.636471094962059,446.58048133387916,382.37713334035743,16.790582489244656
1950-04,1960-04,10.99627429261907,10.396467545747997,5.769332172025909,450.1434078501445,407.04399265523097,10.58839240293592
1950-05,1960-05,10.49108469539376,9.262788230670143,13.260547840838965,398.4032060250607,353.47836295092833,12.709361528973995
1950-06,1960-06,12.645120111407682,9.960701094385486,26.95010111823668,428.7133800362631,383.1168446538617,11.901469752288495
1950-07,1960-07,11.203709396454553,9.63447737506834,16.287671456336604,418.49978740860564,368.3568831743323,13.612587825742395
1950-08,1960-08,10.26407682234832,10.077417855565225,1.8522499459523223,439.05915995755015,388.83549174555634,12.916431055850964
1950-09,1960-09,11.840799382120101,10.323316500585417,14.69956754158057,448.3357649269243,387.5966777538034,15.670693444823991
1950-10,1960-10,11.775244913338359,10.197024205527391,15.477267445883648,445.90977082923985,381.7764522602555,16.798657483794965
1950-11,1960-11,11.728200455580867,10.13906942234852,15.673342069535368,448.0521796739124,378.2636163116192,18.449716111422234
1950-12,1960-12,13.312825041703466,10.375206118673944,28.313836751081144,460.95062489438294,397.38186992691993,15.996893612472451
1951-01,1961-01,12.941609633544138,10.952070875921356,18.165868173816115,493.98734977255623,428.4348008864934,15.300472499065233
1951-02,1961-02,12.512557452396585,10.748716554933864,16.409781469705642,491.94577247657287,406.70715100297184,20.958230329463312
1951-03,1961-03,12.869769704832956,10.833456511329903,18.796523449126568,500.151230585735,428.9744722679197,16.5923062837551
1951-04,1961-04,13.619847707333223,10.901772898674835,24.932410846576914,506.26397703520126,465.6748507885456,8.716194610450723
1951-05,1961-05,13.199166863161203,10.657611366097736,23.847327602395517,503.7777008928131,445.98403194380325,12.95868569489327
1951-06,1961-06,13.287309722328466,10.536649996834438,26.10563818975118,508.4745062234383,459.32991029937347,10.699193503866166
1951-07,1961-07,12.843181985429391,10.06479367937979,27.605019979116065,498.5323776319203,439.8343261353251,13.345491247205521
1951-08,1961-08,11.028011011699933,8.785469922352249,25.5255678884307,446.8423996585424,399.44164136802897,11.866754334418616
1951-09,1961-09,9.965555555555556,7.985513298793915,24.79542870538698,415.649321193919,367.349200046242,13.148285375766978
1951-10,1961-10,8.053243685262585,6.650969058397775,21.083764103431534,354.6136911150569,312.2292753494179,13.57477312728166
1951-11,1961-11,8.425675246266286,6.315806022553937,33.406175176659026,346.5853509890658,305.2085601312512,13.556890684855304
1951-12,1961-12,8.62700228832952,6.405655549373947,34.67789864493533,366.4862582548646,323.32246456759833,13.35007567290205
1952-01,1962-01,7.997142252328535,6.344547550418037,26.04747917448598,378.533139788685,336.8518712789033,12.373767837932203
1952-02,1962-02,8.28489525909592,5.924137149974346,39.8498219969772,369.5051550335767,317.42471844651965,16.40717737482429
1952-03,1962-03,8.18192695572902,5.299943179933556,54.37763534347164,346.1034249166613,304.60753777400777,13.622738112751453
1952-04,1962-04,6.7996250986582485,4.807013215680479,41.452182333883925,325.3293300320391,307.35280536652925,5.848824006689046
1952-05,1962-05,6.1430754021748895,4.541183649122093,35.274762635122144,316.90099463177097,294.03603585215194,7.776243722424581
