depart,fin,A_tout_d_un_coup,A_dca,A_ecart_pct,B_salaire_immediat,B_salaire_accumule,B_ecart_pct
1939-05,1949-05,2.2174858837368925,2.016910681761023,9.944674486068038,191.31603494037836,186.92055304443264,2.35152412313957
1939-06,1949-06,2.0638393189769486,1.9198815349412628,7.498263898875934,180.72843220614476,178.8239666398918,1.0649945877154732
1939-07,1949-07,2.132551537590257,2.0628587322959926,3.3784574873285456,190.87709528811837,187.54991412624204,1.7740243589963844
1939-08,1949-08,2.2453771423577735,2.169798415571958,3.483214212131913,197.61536223687295,189.46515992318115,4.3016891955208525
1939-09,1949-09,2.0596197968395176,2.2240637800488177,-7.393851951749808,200.0015729382974,193.4669986021535,3.377617052705517
1939-10,1949-10,2.095435680234407,2.318474025631036,-9.62004934844689,205.17662958678505,198.39661900754342,3.417402278908721
1939-11,1949-11,2.166843912750185,2.388139932584296,-9.266459507447633,208.03908940813446,198.5357603301286,4.786708984922194
1939-12,1949-12,2.28218915433328,2.482465771322517,-8.067648678295402,213.5604151855233,205.96252643578197,3.688966571358465
1940-01,1950-01,2.3457493550533624,2.5688262081717004,-8.683999423888922,217.81726991160315,212.2887068499912,2.6042662106932513
1940-02,1950-02,2.410485326190374,2.6533202902762723,-9.152116500063157,221.88759233930767,211.92346912656598,4.701755427942178
1940-03,1950-03,2.4472549651837805,2.7228827315409387,-10.122645502297278,223.46375980020437,215.468858930775,3.710466983072447
1940-04,1950-04,2.494707884530285,2.8461256436115305,-12.34723280295249,229.4875530872829,222.61498465731427,3.0871993817253696
1940-05,1950-05,2.9914300281953383,2.9993505220610928,-0.264073632191264,236.8687892897881,230.24611854645195,2.8763441421489233
1940-06,1950-06,3.3253097404348564,3.0771917431569173,8.063130866957046,239.9122370976086,231.4008791214221,3.678187398640076
1940-07,1950-07,2.9866352773194556,2.852138451089914,4.715648575129472,221.60285362955534,209.51469533276102,5.769599252976199
1940-08,1950-08,3.1030955055529383,3.018506307659975,2.802352861688706,234.1804104377372,218.20692979223597,7.320336095975621
1940-09,1950-09,3.0842914954018403,3.1255576100570224,-1.3202800845008023,241.59750939356633,228.00049933545205,5.963587842020157
1940-10,1950-10,3.1838656067864517,3.2660188783129533,-2.5153948763743106,250.80748925167867,238.55915925896835,5.134294583681909
1940-11,1950-11,3.1078790392646862,3.2844435734327275,-5.375782235878246,249.54475490270354,234.5551186122224,6.390666884257046
1940-12,1950-12,3.2305107231582117,3.3160788712664666,-2.580401475058247,247.9051096690191,237.2973161328205,4.4702543244362625
1941-01,1951-01,3.46454591470502,3.6174524359243416,-4.226911726629257,265.31050942727165,256.005038024223,3.6348782332042306
1941-02,1951-02,3.8333758467293992,3.80401375198846,0.7718714141238703,274.11994316680637,258.53429725051444,6.028463566359932
1941-03,1951-03,3.746777794490818,3.7822030131899993,-0.9366292231178464,268.2188095755961,253.3850455643888,5.854238152913327
1941-04,1951-04,3.918811828505897,3.8969508167913327,0.56097735748597,270.53180796363563,258.7440905014917,4.5557436458924405
1941-05,1951-05,4.00714869574444,3.968308673030724,0.9787550796559463,269.2412215698257,257.5552106986376,4.537283807805292
1941-06,1951-06,3.8051071197315585,3.957206929843159,-3.8436152773448473,263.1331383180326,249.06651240264006,5.647738742433783
1941-07,1951-07,3.6844010755617522,4.078688232378628,-9.667008958586997,266.4087968719573,248.40721742700464,7.246802098349847
1941-08,1951-08,3.86412179101416,4.31331844575043,-10.41417786295904,276.7364243368242,256.09749580691135,8.059012238633478
1941-09,1951-09,3.9509222064482823,4.482013638584124,-11.84939348608529,282.37630518597274,264.56851487432,6.730880399775518
1941-10,1951-10,4.091946253592833,4.51335816772666,-9.336992511411712,279.3983906140028,264.32495173982284,5.702616712862141
1941-11,1951-11,4.169332834046801,4.402934159037445,-5.305582971554424,269.97647581483756,250.63500091019387,7.71698878225473
1941-12,1951-12,4.589202848969532,4.531048138138391,1.2834714851437168,276.3422971487418,260.6496309512128,6.020597896210433
1942-01,1952-01,4.644004260432923,4.646629719859725,-0.05650244553768724,283.1423212236445,266.4315862677021,6.272054747724987
1942-02,1952-02,4.698984934689074,4.516924702626515,4.030623577955472,275.70944053959585,254.06801385767565,8.517965860135135
1942-03,1952-03,4.971341168860109,4.453491449221699,11.62794911684204,273.98431246190387,252.03963611732942,8.706835433756455
1942-04,1952-04,5.1603474232304665,4.333605523968879,19.077460896912136,270.5028011059402,250.14840545173956,8.136928003775568
1942-05,1952-05,5.089585694401755,4.198394118977243,21.226963219013207,267.50957311146533,245.8691024422257,8.801622674131938
1942-06,1952-06,4.969762895160709,4.170629630358545,19.160974136499,271.90870135882443,248.3003634379388,9.507975580062489
1942-07,1952-07,4.922069987379442,4.1599050022619615,18.321692074772166,276.8906536113118,251.86142415304064,9.937698693811248
1942-08,1952-08,4.96381372518631,4.055411324449351,22.39975992719563,275.3031769431104,250.87519007619971,9.737107467458618
1942-09,1952-09,4.829138342708941,3.884016996094191,24.333604810822763,268.26389154737126,248.51034078813024,7.9487842222558
1942-10,1952-10,4.400870755653324,3.6965050003749855,19.054911469263146,260.09814247981893,245.25413755628378,6.052499285614932
1942-11,1952-11,4.466226892329156,3.7342910619031295,19.60039585272728,266.0331273806329,249.82794751592553,6.486536044440894
1942-12,1952-12,4.619043229788763,3.821945062310078,20.855824834826354,274.32578148844266,262.98890524946904,4.310781182278212
1943-01,1953-01,4.379859681160387,3.777036583291281,15.960213372988076,273.31521773880695,260.8098288410473,4.794830376343362
1943-02,1953-02,4.083273706501417,3.6785330820558158,11.00277244807064,267.78037767043065,251.9318542926122,6.290797732711795
1943-03,1953-03,3.9632432033643568,3.6666371426053455,8.089321337869194,267.1635582657792,253.09047351366223,5.56049564281893
1943-04,1953-04,3.6478870273466617,3.4614095481688665,5.3873278091708166,252.32260492414167,240.84111656333835,4.767245943980591
