depart,fin,A_tout_d_un_coup,A_dca,A_ecart_pct,B_salaire_immediat,B_salaire_accumule,B_ecart_pct
1934-01,1944-01,1.4674383231048103,1.5504577061092386,-5.354508070572239,143.17711541900727,139.16341344442316,2.884164648768861
1934-02,1944-02,1.3689009860281396,1.5686329152365652,-12.732866132565125,142.36511351245406,135.84246500408292,4.801627023018962
1934-03,1944-03,1.4845164097910868,1.6433317968521712,-9.664231372221844,146.6007342863454,140.80279769591948,4.117770871958992
1934-04,1944-04,1.4279099148971737,1.6390466521650453,-12.881679541517466,143.38353950055915,140.18810564490792,2.2793901386649384
1934-05,1944-05,1.6184251684744106,1.6935439154835126,-4.43559486838907,146.10837532494864,145.44751645870744,0.45436242730814147
1934-06,1944-06,1.6761915958088132,1.7779792809637862,-5.72490839712132,152.1056916329382,152.0853914886577,0.013347859437251586
1934-07,1944-07,1.7952520323143013,1.812159907516115,-0.9330233569171509,155.12300828282247,153.03485099027486,1.3644978768138971
1934-08,1944-08,1.8410343035751846,1.7704415003268617,3.9872993959580105,152.70203897703126,143.01174091279356,6.775875884307081
1934-09,1944-09,1.8834766067844158,1.7384158854027998,8.344419916986933,150.0037402395106,140.27388438299266,6.9363273850407525
1934-10,1944-10,1.9005624391162745,1.731991480561675,9.732782201673018,153.42029239885508,143.74470265927633,6.731093084183559
1934-11,1944-11,1.8361942907104625,1.6823354264334642,9.145552180588478,152.08654714807935,141.69521118759795,7.333583028944957
1934-12,1944-12,1.839976888404859,1.6531854648896434,11.298878890620113,154.31120462293578,145.15499064988575,6.3078878184318565
1935-01,1945-01,1.9228900672923936,1.6831284841094305,14.244995878007781,158.66829167314253,152.2851466749043,4.191574252389074
1935-02,1945-02,2.063418989753824,1.6993615356921254,21.42319020498622,163.6376298878605,153.98520773125915,6.268408699001227
1935-03,1945-03,2.200439218872106,1.6344485213189461,34.62884821214338,163.08930135587804,154.0082695737903,5.896457253379328
1935-04,1945-04,2.1131593915699414,1.6075217665739525,31.454480773447592,166.58592471994734,159.3148387441442,4.563972843408726
1935-05,1945-05,2.021738457546903,1.5893595193525216,27.20460241560232,171.3949146641606,169.3577814630347,1.2028577509268557
1935-06,1945-06,1.9471145508528642,1.5382335790019366,26.581201803969524,172.1760946848056,172.61543745153335,-0.2545211327643293
1935-07,1945-07,1.8126409929964702,1.4586299933631637,24.2701028529561,168.3291443551785,167.15758225518786,0.7008728435675016
1935-08,1945-08,1.7043899146273678,1.4172615852061297,20.25937430453091,168.70342522579642,159.7675583698708,5.5930421338971525
1935-09,1945-09,1.7833934024811215,1.4719679771707184,21.157078831904784,180.06369968112148,171.41188603558282,5.047382562340319
1935-10,1945-10,1.8097266993764236,1.4914178472904198,21.342701018651567,187.37282010371786,178.0600305325835,5.230140387643134
1935-11,1945-11,1.7213949598577676,1.5062199756416605,14.28576089122977,193.2906716210435,182.36237894402228,5.9926245425739655
1935-12,1945-12,1.741367103751011,1.4881405765727582,17.016304182864417,195.38863125245163,187.40027265055053,4.262725175857751
1936-01,1946-01,1.7162554650472426,1.5122419757913557,13.490796613361212,203.0212026695674,198.26617788669992,2.3983035500814154
1936-02,1946-02,1.6370537313120082,1.493826844176885,9.587917615313902,204.62051193092307,195.92315671870017,4.439166537475847
