depart,fin,A_tout_d_un_coup,A_dca,A_ecart_pct,B_salaire_immediat,B_salaire_accumule,B_ecart_pct
1999-01,2009-01,0.6065841249626787,0.49156495062132444,23.398571073054164,82.6748237796157,85.61986701781055,-3.439672754434686
1999-02,2009-02,0.5790454418484237,0.4478026940783505,29.30816395381268,78.94386693818673,84.22511898780112,-6.270400223927631
1999-03,2009-03,0.5215291380196647,0.4269380826352391,22.155684683964093,79.18131524605896,84.22266386077729,-5.985738735421431
1999-04,2009-04,0.518889011793563,0.43661410123595024,18.84385097153576,84.81779200888217,89.55518145897585,-5.2899110614429645
1999-05,2009-05,0.5811921866953621,0.4535826189006125,28.133698796494432,91.08816187080058,94.90634354346258,-4.02310481060042
1999-06,2009-06,0.525628184918678,0.44977690073990073,16.864201797379753,93.21216387795324,96.2359612260101,-3.14206592788685
1999-07,2009-07,0.5395573339880042,0.46775837735478804,15.349582200803159,99.20289752792522,101.55504107812473,-2.316126826624043
1999-08,2009-08,0.5337331246326719,0.46294838385286435,15.289985503503667,99.18053188385072,103.04280968353913,-3.7482264037151936
1999-09,2009-09,0.48538148664637165,0.4484706013232607,8.230391293030447,97.93247691695119,100.30726628672113,-2.367514794971859
1999-10,2009-10,0.4737346645074884,0.4384286029103961,8.052864562832362,96.83508369119063,100.50475267966846,-3.6512392604694965
1999-11,2009-11,0.40898302205461234,0.4115085593012201,-0.6137265409245307,91.25589034027708,97.23316341918155,-6.147360497915589
1999-12,2009-12,0.4405087311285974,0.47535409263021755,-7.330401071928227,105.18276397720537,110.3230767499827,-4.659326882648907
2000-01,2010-01,0.4283878726345045,0.4765902598446615,-10.114010140674711,103.17317652623085,106.83779177994214,-3.4300739398090863
2000-02,2010-02,0.44257792241835137,0.5164162582984521,-14.298220610519074,108.57088736674733,115.81143183313154,-6.252011871174201
2000-03,2010-03,0.45409520806868636,0.5894849903295728,-22.96746897409413,119.71937406908096,126.77983039511832,-5.569069073552912
2000-04,2010-04,0.4896988147794814,0.6033852915629514,-18.841439851638984,117.7283431869194,123.17289289530494,-4.420249927078778
2000-05,2010-05,0.5079519576255611,0.5957210899742329,-14.73325920901476,113.35397510314,116.9438378192554,-3.0697322604238297
2000-06,2010-06,0.4897563575165653,0.6104041214328677,-19.76522760578563,113.83294685603676,116.44814818772916,-2.245807573922398
2000-07,2010-07,0.5494477853246854,0.630693689769881,-12.881991014503335,115.08242629768718,117.04054571726085,-1.6730265632082575
2000-08,2010-08,0.4644342374216277,0.611555578066617,-24.056904379827813,108.77593637795366,111.51485159297505,-2.4560990539792216
2000-09,2010-09,0.5000407358231915,0.6790351068299724,-26.360105568385627,115.67092383007595,118.35690553679784,-2.269391629106765
