depart,fin,A_tout_d_un_coup,A_dca,A_ecart_pct,B_salaire_immediat,B_salaire_accumule,B_ecart_pct
1934-01,1944-01,1.9343505168199768,1.944299274952376,-0.5116886201916082,172.31129514940213,167.4732488889137,2.8888471995294873
1934-02,1944-02,1.7908930193150094,1.9148449007317079,-6.473207379320045,170.96316572589052,163.21825640525321,4.745124406553836
1934-03,1944-03,1.9421492879973614,1.9546247786807336,-0.6382550154609423,175.69046166859843,168.90257176721957,4.018819743451796
1934-04,1944-04,1.878828835391018,1.9021015051442416,-1.2235240701025885,172.46567217813575,168.9446347212349,2.0841368905918145
1934-05,1944-05,2.1295068006242244,1.917840494374169,11.036700229813778,175.3710223277516,174.82374313544108,0.31304626162049765
1934-06,1944-06,2.201565081062322,1.982801920775782,11.033031489143807,183.20559349536177,183.5674366792113,-0.19711730489644363
1934-07,1944-07,2.371340371042025,2.0068971884708198,18.159534263381836,187.50261503524354,185.49294529233944,1.0834211186505405
1934-08,1944-08,2.431813968155281,1.9425802684642905,25.184735356019793,184.1705332155622,172.76621590173576,6.601011230293352
1934-09,1944-09,2.451289407359129,1.8714109681275886,30.986162265134574,180.50381948039464,168.76399864061062,6.956353804335014
1934-10,1944-10,2.491848531285782,1.8736180153885968,32.99661461511734,184.21568504074997,172.50059423354512,6.791333594679694
1934-11,1944-11,2.4074547367092727,1.8151472143953007,32.63137654161532,182.20486873213292,169.71072654477322,7.36202268515036
1934-12,1944-12,2.444148404000484,1.8095763965516805,35.06743393968006,185.49833479613656,174.2055810290225,6.482429380510313
1935-01,1945-01,2.5167237645444565,1.81819981878601,38.41843666142495,190.2868945614072,182.5268672248442,4.251443885794548
1935-02,1945-02,2.6809385414319764,1.8301183698017673,46.48989844970342,195.82126026030326,184.25775495350476,6.275722457226518
1935-03,1945-03,2.858964824519963,1.7751712568326599,61.05290199555484,194.7554243642025,184.0189894131432,5.834416863878533
1935-04,1945-04,2.7256693601409387,1.756794148240718,55.15018437820209,198.49318021907627,190.0597373600956,4.437259030302831
1935-05,1945-05,2.622399883339823,1.7697905714312927,48.17571783191246,204.95467444684513,203.07806669856922,0.9240819448322668
1935-06,1945-06,2.5724652095209377,1.7588655973095295,46.257065545880295,207.77988223361348,209.3568424192796,-0.7532403371407037
1935-07,1945-07,2.3948030637398623,1.6867968419437167,41.97341399929948,202.7152065041951,202.5061747061518,0.10322243178342294
1935-08,1945-08,2.2517852156755733,1.6579679582704527,35.8159670362131,202.7468395445954,192.70194930389408,5.212656268910054
1935-09,1945-09,2.356162086489657,1.7395202766393,35.44895786105408,215.965198149574,206.02271758727647,4.8259146752035464
1935-10,1945-10,2.390952792606808,1.7919172943584298,33.429863093254774,224.29624949648735,213.6287259169085,4.9934874318952716
1935-11,1945-11,2.2577716502482317,1.8456712351706575,22.327942659813417,230.94339679714165,218.46505413579195,5.7118254957122305
