depart,fin,A_final,drawdown_t0_pct,B10_declenche,B10_mois_attente,B10_final,B10_ecart_pct,B20_declenche,B20_mois_attente,B20_final,B20_ecart_pct,B30_declenche,B30_mois_attente,B30_final,B30_ecart_pct
1934-01,1944-01,1.9343505168199768,0.0,True,4,2.0176608822797384,4.306890852270229,True,14,2.1324694491292777,10.242142289444178,True,45,1.551049011778653,-19.815514391438306
1934-02,1944-02,1.7908930193150094,0.0,True,3,2.011752902691608,12.332388422680562,True,13,2.1262252947778633,18.724305240248995,True,44,1.5465073338474133,-13.646023678235686
1934-03,1944-03,1.9421492879973614,0.0,True,4,2.2508259262654025,15.893558758623104,True,43,1.5963371255823138,-17.805642673928034,True,43,1.5963371255823138,-17.805642673928034
1934-04,1944-04,1.878828835391018,0.0,True,3,2.221147183915128,18.21977298176114,True,42,1.575288284043092,-16.15583844734605,True,42,1.575288284043092,-16.15583844734605
1934-05,1944-05,2.1295068006242244,0.0,True,10,2.2132645554301824,3.9331996864910623,True,41,1.609815232244668,-24.40431597716517,True,41,1.609815232244668,-24.40431597716517
1934-06,1944-06,2.201565081062322,0.0,True,9,2.3268381306627908,5.6901815294063685,True,40,1.6924228314769267,-23.126377410551903,True,40,1.6924228314769267,-23.126377410551903
1934-07,1944-07,2.371340371042025,0.0,True,35,1.200713885808099,-49.365603501260516,True,39,1.7433354354517485,-26.48312082311135,True,39,1.7433354354517485,-26.48312082311135
1934-08,1944-08,2.431813968155281,0.0,True,34,1.1878774255212954,-51.15261935836348,True,38,1.724697976229985,-29.077717341252797,True,38,1.724697976229985,-29.077717341252797
1934-09,1944-09,2.451289407359129,0.0,True,33,1.1731445476469804,-52.141736339861424,True,37,1.7033070783915791,-30.51383189279886,True,37,1.7033070783915791,-30.51383189279886
1934-10,1944-10,2.491848531285782,0.0,True,32,1.20670214642421,-51.57401698884332,True,36,1.7520298855219756,-29.689551209682218,True,36,1.7520298855219756,-29.689551209682218
1934-11,1944-11,2.4074547367092727,0.0,True,31,1.2030245570686806,-50.0291931256376,True,35,1.746690335512341,-27.446597068741752,True,35,1.746690335512341,-27.446597068741752
1934-12,1944-12,2.444148404000484,0.0,True,30,1.2340681659922168,-49.509278406648974,True,34,1.7917630411088812,-26.6917246851216,True,34,1.7917630411088812,-26.6917246851216
1935-01,1945-01,2.5167237645444565,0.0,True,29,1.2756455481587434,-49.31324740005212,True,33,1.8521298982768934,-26.407104173701757,True,33,1.8521298982768934,-26.407104173701757
1935-02,1945-02,2.6809385414319764,0.0,True,28,1.3230851413165667,-50.648434461691764,True,32,1.9210081920760758,-28.345683334836803,True,32,1.9210081920760758,-28.345683334836803
