depart,fin,A_tout_d_un_coup,A_dca,A_ecart_pct,B_salaire_immediat,B_salaire_accumule,B_ecart_pct
2008-09,2018-09,3.6133732518331128,4.559839533477283,-20.756569933995152,286.43138569687466,272.7751274550891,5.006416226139976
2008-10,2018-10,4.089646291994441,4.484953443420142,-8.814074803957105,277.1498771104709,263.33863672231666,5.244669206181785
2008-11,2018-11,4.255446201488472,4.4250371729385956,-3.8325321307414173,271.30270379224635,258.9492573115251,4.770605101933012
2008-12,2018-12,4.269737217095624,4.1405465651494255,3.1201352264356608,252.78504150414594,237.17945766163282,6.579652384894352
2009-01,2019-01,4.291049793598952,4.132363088739937,3.8400958834283516,253.00436532001441,234.1719222153368,8.042143962656612
2009-02,2019-02,4.7319635873549055,4.323285328652323,9.452955972951639,265.8787563368909,243.07083215019995,9.383241907279661
2009-03,2019-03,5.240937302249157,4.332812449325934,20.959246760484685,268.5105636937364,245.99184907519555,9.154252347465896
2009-04,2019-04,4.922324953038052,4.365055006373868,12.766619111338962,275.62475526911555,249.36617477749004,10.530129242691434
2009-05,2019-05,4.718214333400288,4.194144684987577,12.495268708505769,268.6675112995246,243.6871427747985,10.25099980256714
2009-06,2019-06,4.731105373184397,4.100912184717181,15.367146626932149,266.10510663779576,242.13012635934408,9.901692382909232
2009-07,2019-07,4.914049392541868,4.177290973083427,17.637230066226618,274.45997457824086,254.11441080805903,8.006458077479707
2009-08,2019-08,4.489962289595584,3.9844055449276183,12.688385732008856,263.99972069267477,243.49693072004047,8.420143084352594
2009-09,2019-09,4.611351224865216,4.082121631438448,12.964571887101739,271.4278612964911,258.8811279417925,4.846522979272416
2009-10,2019-10,4.560344851336589,3.9962798739884144,14.114751597345453,266.7068806353381,254.74274972126358,4.69655404409568
2009-11,2019-11,4.695415657727218,4.111852346996868,14.192224367116712,274.99022310863523,264.6290737523764,3.915348079234149
2009-12,2019-12,4.576850232844748,4.115910937067003,11.198961853781286,276.4205897171893,260.90102530984416,5.948448990920663
2010-01,2020-01,4.573187230867718,4.1792373049862075,9.426359336223689,282.3839010550143,264.0614929042641,6.938689904852202
2010-02,2020-02,4.59935977526811,4.180858743473505,10.009929956325436,283.9385759855305,262.62386515390523,8.116060137617055
2010-03,2020-03,3.44917847257845,3.2898231240905402,4.843888029146348,224.5305651078135,207.79739240421864,8.052638442663707
2010-04,2020-04,3.4728597439287707,3.4558734032845946,0.491520917057664,235.40189069207224,218.5806303752194,7.69567746601203
2010-05,2020-05,3.6463769346982366,3.633011622641409,0.36788519952795085,245.82857009407587,229.16825149552443,7.26990693074987
2010-06,2020-06,3.79491858865739,3.73088328609657,1.716357700050608,250.91174372778983,233.12695595750125,7.628799379824058
2010-07,2020-07,4.040074314070808,3.7757935238454143,6.999344337988056,251.62277535937633,236.52177323981093,6.384613945987283
2010-08,2020-08,4.14809237118836,3.8454420246971974,7.870365605498741,255.5996472420184,235.63138650664382,8.474363721834454
2010-09,2020-09,4.065210649803396,3.837657708710891,5.929474652624589,251.8461615929291,240.35983248220825,4.778805589977719
2010-10,2020-10,4.201199900784742,3.9051509248195027,7.580986795764444,253.43932996645682,242.40684573604955,4.551226347138826
2010-11,2020-11,4.164880588901418,4.0191795739011615,3.6251431995319994,258.85587394115413,248.04702795146,4.357579318309468
2010-12,2020-12,3.940051169667858,4.056926694378144,-2.880888256429315,259.0897891630269,243.67689341749417,6.325136343200866
2011-01,2021-01,3.955739009297255,4.159345961635313,-4.895167514702403,263.0924315223174,247.1713509790041,6.441313072996757
2011-02,2021-02,4.042034071577887,4.270634043409791,-5.352834485658331,268.46865511837024,249.02631353266062,7.807344256075854
2011-03,2021-03,4.299094718597641,4.350678659471921,-1.185652743209975,271.92244049116664,251.6742296676882,8.045404907055541
2011-04,2021-04,4.574575632537212,4.537721731120239,0.8121675060906552,283.2993372690554,260.76453622489333,8.641819693122365
2011-05,2021-05,4.471854388937249,4.448899892821581,0.515958926221427,277.65159013976034,255.70373832009207,8.583312846288461
2011-06,2021-06,4.786859709481909,4.5165372890309845,5.98516968092877,281.41456489557805,259.065846108774,8.62665577978985
2011-07,2021-07,4.83380938252276,4.671161480790458,3.481958446548461,291.64335088077064,269.4316095847157,8.243925547670772
2011-08,2021-08,5.560542393010022,4.718848383288632,17.836852158720994,295.45085268352875,268.21277450404517,10.155399283218248
2011-09,2021-09,5.371939036853554,4.581693771719168,17.247884832727834,290.6964406950119,267.58651843644225,8.63642996426175
2011-10,2021-10,5.306692378712073,4.549486338455628,16.643769953895205,291.71240094948513,271.59526408145274,7.407027856715187
2011-11,2021-11,5.4795538363651355,4.734292033982892,15.741779278353164,305.89657138465776,287.211625021437,6.505637215006943
2011-12,2021-12,5.302482026823579,4.706900018352954,12.653381336938452,305.2944473345773,281.5926659063946,8.417045007863067
2012-01,2022-01,4.857385408564913,4.5381837345205875,7.033687764033347,294.4017498963189,274.1094540264332,7.402990145655064
2012-02,2022-02,4.62982297864873,4.347569825995437,6.49220516173461,281.31842945146354,262.0370205312351,7.358276659205898
2012-03,2022-03,4.58299964175627,4.390096073450341,4.394062568984269,283.4548842077812,264.5501542539361,7.145990901860855
2012-04,2022-04,4.664908287561952,4.427201265856066,5.369239106863177,285.8091833362422,266.14937233859115,7.386758354868528
2012-05,2022-05,4.411788301666465,4.11552454756236,7.1986875714198595,265.74079184393287,247.1037486822756,7.542193617475479
2012-06,2022-06,4.223568159998592,3.9087852974645116,8.053214453561042,253.49382707605423,235.66901905927259,7.56349226043096
2012-07,2022-07,4.194623193759199,4.022297398812302,4.2842628940809035,261.30206364607653,244.13624375439224,7.031246007435743
2012-08,2022-08,4.380514149418216,4.241910957018058,3.267470576459064,275.808905635135,253.90709007897476,8.625917279170082
2012-09,2022-09,4.189918411429947,3.9840265841519322,5.167933067942676,258.47423376441566,240.8532869145921,7.316049980281991
2012-10,2022-10,4.116389953276112,3.834377870189955,7.354832847295412,248.55097979680488,233.71630026739285,6.347302054858739
2012-11,2022-11,4.266522087397193,3.8543357334706263,10.694095751628119,249.81393044157093,236.02192348364014,5.843527903833379
2012-12,2022-12,4.1069995588475425,3.642869558949525,12.740780101713444,237.28751290100922,217.65062395818856,9.022206592246196
2013-01,2023-01,3.9794684402171523,3.5629972557405813,11.688787685861012,233.30866495729825,216.09720303504076,7.964685188205145
2013-02,2023-02,4.052257821589133,3.63712058404882,11.413898108326803,239.24464176029346,222.60076145946715,7.4770095985754015
2013-03,2023-03,3.7262714057404547,3.4860128368916783,6.8920735548123835,229.8945435921593,214.41849190089445,7.217685169811738
2013-04,2023-04,3.752873425995268,3.5016298466648563,7.1750467734249535,230.83779509052732,217.1201039522389,6.318019791159446
2013-05,2023-05,3.6349753990511626,3.518927873545975,3.2978091531114195,231.77691056576992,217.2431662567294,6.690081239133261
2013-06,2023-06,3.931032696629424,3.670366568892816,7.1019099276299125,241.06627498372453,227.18127887579402,6.111857533613851
